#{"t_start": 1744660942.2787075, "env_id": "highway-fast-v0"}
r,l,t
21.778582,25,407.16422
22.819749,30,407.613557
26.51763,30,408.053558
25.251838,30,408.491399
23.532124,30,408.93064
23.449585,30,409.363307
6.102655,9,409.498092
27.353554,30,409.937186
6.34969,9,410.070388
24.083223,30,410.5123
25.363533,30,410.954126
14.098219,16,411.191564
13.378845,15,411.413239
24.761217,30,411.857923
23.165374,30,412.301919
6.197337,7,412.406997
23.79573,30,412.847581
7.80204,11,413.009821
12.197337,13,413.2061
24.245211,30,413.651458
6.853548,9,413.788068
22.919265,30,414.227271
1.279667,2,414.260445
25.232158,30,414.703196
6.382163,8,414.824
17.865384,21,415.135188
1.279667,2,415.16758
13.333405,17,415.421074
22.653092,30,415.863072
6.133287,8,415.983482
18.17925,22,416.309694
2.313158,3,416.356411
26.700773,30,416.802606
3.912536,5,416.880319
14.313112,15,417.105227
24.014267,30,417.547301
24.946945,30,417.990896
23.686846,30,418.435685
10.113112,12,418.615823
22.286888,30,419.062074
25.753554,30,419.50444
26.277877,30,419.9501
19.729867,25,420.320294
18.174801,22,420.643407
25.763166,30,421.089154
23.379008,30,421.52377
8.91849,11,421.68909
2.812696,4,421.752746
22.485598,30,422.187749
27.184439,30,422.630389
11.729362,15,422.852837
23.630854,28,423.262958
23.943384,27,423.65909
15.911068,18,423.924002
5.579779,7,424.031788
4.179163,5,424.107956
24.583193,30,424.549025
15.719586,22,424.875813
23.817222,30,425.317199
18.286888,24,425.672906
7.13044,9,425.809283
25.753554,30,426.251266
23.952309,30,426.693858
23.418933,30,427.134252
23.452297,30,427.572557
25.67974,30,428.019369
10.252932,14,428.229743
8.284916,11,428.394185
17.43061,20,428.690572
23.285751,30,429.131865
4.646446,6,429.221624
23.38623,30,429.666826
24.964342,30,430.111805
27.647697,30,430.55528
26.677858,30,430.999867
23.65201,30,431.442148
6.945163,9,431.577616
26.761403,30,432.017559
22.486888,30,432.459945
24.94763,30,432.900234
10.164004,12,433.080235
25.396976,30,433.524772
24.899257,30,433.971058
22.62017,30,434.413239
24.12018,30,434.850865
22.852615,30,435.295897
20.086415,27,435.696774
23.916022,30,436.138756
15.313112,18,436.407696
22.530186,30,436.844875
2.950547,4,436.905894
11.619137,16,437.146226
24.382904,30,437.587888
10.744579,13,437.782239
24.152932,30,438.222931
23.620221,30,438.669028
23.951425,30,439.108722
14.586888,19,439.395572
2.112378,3,439.441802
7.41893,11,439.605519
22.431002,25,439.971796
22.686265,30,440.414401
12.168026,15,440.638458
25.018723,30,441.078285
23.434758,30,441.516555
26.797505,30,441.961392
24.083161,30,442.404642
23.442946,30,442.848839
22.995946,29,443.279349
22.751334,30,443.728698
6.616737,8,443.850848
24.117998,30,444.295996
23.160732,30,444.737468
24.416381,30,445.187898
7.216619,9,445.324703
27.050003,30,445.77079
24.185649,30,446.213919
6.582658,9,446.348823
23.753555,30,446.787764
23.76701,30,447.224517
24.168025,30,447.66383
11.385685,17,447.918107
6.619598,9,448.053586
23.284307,30,448.495653
23.34975,30,448.934168
13.318364,18,449.205949
7.832045,10,449.354629
25.199266,30,449.801653
4.65008,6,449.893334
15.051383,20,450.187928
19.318341,24,450.551705
21.182601,25,450.920747
22.919586,30,451.362816
23.351301,30,451.812931
24.286568,30,452.261198
23.119759,30,452.704124
7.029777,10,452.855266
9.51921,12,453.035099
22.243357,26,453.422078
25.609561,30,453.869685
23.618831,30,454.316559
23.678812,30,454.757606
24.747113,30,455.198311
18.99791,24,455.550196
12.26902,16,455.789918
25.749524,30,456.236082
22.752932,30,456.688365
25.484168,30,457.130094
24.699415,30,457.569029
25.716808,30,458.00862
25.816558,30,458.452107
25.12022,30,458.889137
1.832045,3,458.935224
6.064308,7,459.041212
24.494393,30,459.477213
23.150158,30,459.911533
15.361292,19,460.198005
11.99509,14,460.408501
25.848575,30,460.85827
25.884258,30,461.298539
27.206201,30,461.746387
4.985914,7,461.852108
2.996299,4,461.913921
25.850833,30,462.354576
24.965571,30,462.784458
26.328712,30,463.205498
27.296668,30,463.631576
26.615111,30,464.056291
23.299396,30,464.478329
7.764004,9,464.607409
22.785127,30,465.031253
24.133941,30,465.450646
24.011695,30,465.877089
22.652932,30,466.303224
25.044887,30,466.729973
11.082916,13,466.917432
8.086888,11,467.077559
4.745357,6,467.163257
2.118315,3,467.209765
3.431424,5,467.284153
14.218716,19,467.554174
24.520214,30,467.977419
10.646445,12,468.149438
24.685995,30,468.575333
24.949266,30,469.001246
6.053554,9,469.129713
23.85184,30,469.547531
23.868244,30,469.972198
25.151308,30,470.400213
9.953554,13,470.587919
26.062486,30,471.013523
23.979096,30,471.435072
24.8509,30,471.854316
24.61773,30,472.282051
24.619586,30,472.708313
23.917893,30,473.134589
24.217299,30,473.564128
23.985566,30,473.985243
21.085643,30,474.406039
13.147296,16,474.635467
25.496642,30,475.062491
26.935991,30,475.481846
23.129652,26,475.855017
6.530054,8,475.972339
13.66662,15,476.184855
15.846516,19,476.45484
25.207773,30,476.882891
11.119479,15,477.095387
8.353549,11,477.25625
13.095981,15,477.471729
25.177106,30,477.8981
22.332927,28,478.293709
25.848461,30,478.721946
24.064183,30,479.14459
23.051717,30,479.578969
22.283102,30,479.995112
23.282781,30,480.413446
23.460886,29,480.824141
23.685951,30,481.245167
11.61774,14,481.444267
23.151649,30,481.865031
24.115949,30,482.285122
25.150717,30,482.709689
24.03331,30,483.131101
24.451473,30,483.553
23.197824,30,483.971898
23.032717,30,484.394577
23.220221,30,484.812547
24.75029,30,485.233329
24.686888,30,485.653888
26.245615,30,486.093941
2.930717,4,486.156765
23.785659,30,486.594248
5.662919,7,486.700543
25.617948,30,487.141369
23.852312,30,487.586947
26.616849,30,488.028475
11.997337,14,488.237483
26.545329,30,488.679967
24.58451,30,489.122526
24.078851,30,489.563306
25.418,30,490.008222
24.265243,30,490.446924
7.051186,9,490.581655
5.286237,8,490.703005
8.164004,10,490.852408
25.384098,30,491.295348
23.752932,30,491.746259
23.685803,30,492.181591
9.880803,12,492.361442
23.753549,30,492.806147
23.184684,30,493.254408
9.677738,12,493.435004
11.785599,16,493.676996
17.145012,21,493.992399
5.834182,7,494.098892
20.946068,28,494.509307
25.248789,30,494.956914
26.5341,30,495.403314
3.051246,4,495.466023
4.249462,6,495.557534
24.785929,30,496.005265
24.052042,30,496.445117
19.931358,24,496.800261
25.033797,30,497.244105
25.697826,30,497.68786
7.399378,9,497.824765
15.763055,17,498.077702
25.880954,30,498.518778
12.114055,14,498.728569
22.318672,30,499.165407
10.280854,13,499.359968
2.946021,4,499.421363
7.419824,9,499.558128
11.079157,13,499.754133
25.051654,30,500.194578
24.964376,30,500.63684
25.481924,30,501.086484
26.012644,30,501.532336
16.618933,22,501.861474
20.419277,25,502.235272
21.664241,27,502.636689
12.545015,14,502.846994
2.879507,4,502.909661
4.550264,6,503.00047
4.562441,6,503.092205
23.852394,30,503.535009
24.478981,30,503.97387
9.299253,11,504.139269
3.630214,5,504.216757
26.816375,30,504.659739
5.631015,7,504.765329
13.91819,18,505.034199
25.761837,30,505.475729
6.249919,8,505.5981
17.610826,21,505.913295
24.283361,30,506.362385
22.799152,30,506.803427
24.619131,30,507.246399
22.918678,30,507.688851
6.083543,8,507.811555
24.746988,30,508.255279
26.652591,30,508.698474
21.818403,30,509.147306
23.452321,30,509.594982
3.645407,5,509.671653
24.085318,30,510.111005
23.17822,30,510.556015
21.215239,25,510.927607
10.053092,14,511.140623
23.318469,30,511.578553
24.551848,30,512.025696
23.508886,28,512.44257
24.518333,30,512.887533
13.717772,16,513.125091
25.412627,30,513.572449
24.447644,30,514.013668
26.717989,30,514.462443
21.828802,29,514.889544
1.213001,2,514.922353
21.011301,25,515.296972
27.444796,30,515.740192
26.697785,30,516.186437
15.217816,21,516.499111
22.750715,27,516.900155
23.301374,30,517.343071
23.567016,30,517.788402
23.348943,30,518.234456
22.085791,30,518.675995
25.783328,30,519.12168
27.099407,30,519.567664
14.912478,17,519.822715
24.886254,30,520.266662
23.216657,30,520.707967
24.210208,30,521.153171
25.010181,30,521.599728
21.894026,28,522.015539
16.064226,19,522.300123
27.908514,30,522.742565
6.252211,8,522.864332
19.519131,26,523.252049
27.078594,30,523.695079
13.717715,17,523.947129
6.150541,8,524.071396
16.347248,20,524.368936
23.350883,30,524.815449
15.311207,18,525.084443
25.385118,30,525.530096
21.745983,24,525.886619
15.019779,17,526.141776
27.866033,30,526.59086
12.163547,14,526.801832
16.498784,21,527.116305
3.912646,5,527.193783
23.735372,30,527.642971
24.95074,30,528.08382
25.864876,30,528.522367
25.911738,30,528.963344
27.110138,30,529.406979
22.228357,28,529.818962
3.65008,5,529.895583
6.586881,9,530.032863
20.683293,26,530.423066
26.64802,30,530.871935
17.510863,20,531.170485
27.159728,30,531.613013
1.279667,2,531.647126
5.679157,7,531.755491
12.044663,15,531.97888
22.75075,30,532.418983
11.91469,14,532.62646
26.049554,30,533.072368
21.460275,25,533.447952
24.685533,30,533.898795
7.917243,9,534.035358
8.219598,11,534.202108
25.481761,30,534.646451
24.645321,30,535.092927
22.685081,30,535.540513
26.750848,30,535.98286
18.027969,20,536.280005
13.82775,17,536.534678
19.628935,24,536.887207
25.886888,30,537.330098
25.350938,30,537.780473
23.777577,27,538.187951
1.984279,3,538.235411
23.850968,30,538.675723
11.863382,14,538.88505
26.795165,30,539.33105
7.919758,11,539.497237
22.533245,30,539.945014
25.242037,30,540.388695
23.149956,30,540.82952
12.717818,15,541.059055
25.542585,30,541.505758
24.616325,30,541.944943
15.232538,18,542.214578
8.244932,10,542.366701
24.185374,30,542.8137
27.744236,30,543.256806
5.066044,7,543.362166
23.646882,30,543.80297
24.116869,30,544.250108
3.645407,5,544.327738
26.530318,30,544.776928
24.783912,30,545.22673
23.951408,30,545.67004
23.34339,30,546.11286
25.517013,30,546.55819
14.584976,18,546.827402
27.61504,30,547.272374
27.344892,30,547.71468
24.784352,30,548.157925
27.115544,30,548.604356
27.017712,30,549.046929
25.248415,30,549.492643
23.220221,30,549.929961
17.247631,23,550.272432
9.013112,10,550.423333
24.41782,30,550.868719
25.764624,30,551.317372
9.809529,12,551.49677
24.267758,30,551.939975
27.275985,30,552.388753
10.763045,12,552.569668
22.726379,27,552.972432
5.683874,7,553.078871
10.178858,12,553.258461
11.61523,15,553.486534
25.751377,30,553.931107
26.242194,30,554.376567
25.218389,30,554.815657
27.692647,30,555.260962
26.140521,30,555.701689
25.682572,30,556.144491
26.384558,30,556.590485
23.116392,30,557.032429
27.192808,30,557.47942
27.115532,30,557.926086
25.641835,30,558.366881
27.347314,30,558.811719
25.617872,29,559.236913
12.285957,15,559.457106
25.31975,30,559.905795
9.865222,12,560.087418
9.918931,13,560.285372
2.918326,4,560.347696
26.750662,30,560.788867
25.050543,30,561.237601
22.918709,30,561.676813
22.58228,30,562.117269
2.879507,4,562.179678
19.527851,23,562.520666
27.464388,30,562.964348
9.41264,11,563.130476
25.266203,30,563.573433
24.598188,30,564.018539
11.428334,13,564.21422
25.684213,30,564.653924
26.142838,30,565.099878
1.980129,3,565.147618
24.252432,30,565.585437
5.464005,7,565.694088
15.394991,17,565.947696
19.676797,23,566.291625
25.418805,30,566.739175
11.176132,14,566.948882
7.346446,9,567.084674
23.683142,30,567.527564
25.484517,30,567.971311
14.112028,15,568.197904
7.06839,9,568.333445
26.21058,30,568.775966
23.151107,30,569.214162
17.281291,19,569.49723
3.986445,5,569.574032
23.084536,30,570.018997
16.00951,18,570.288932
9.579779,11,570.454856
27.563784,30,570.898958
15.816083,22,571.22976
23.234103,27,571.632171
25.131269,30,572.080427
25.318555,30,572.524117
25.04365,30,572.974462
25.999844,30,573.421165
4.667515,6,573.514028
13.145189,15,573.738733
18.22964,23,574.076185
15.902656,20,574.376298
2.013463,3,574.424296
22.686887,30,574.876093
11.785631,15,575.100777
12.585955,15,575.323983
20.230473,24,575.679602
19.212702,25,576.052875
26.90876,30,576.499025
9.197337,11,576.665125
24.599595,30,577.115901
22.786385,30,577.564975
19.486266,24,577.923245
11.986426,16,578.163781
23.785631,30,578.604872
24.64826,30,579.053855
24.366251,30,579.50013
23.116218,28,579.916418
22.751364,30,580.356747
22.544293,26,580.741088
10.85253,14,580.95072
22.653555,30,581.393503
25.663802,30,581.832612
25.40927,30,582.274603
27.276989,30,582.721249
27.620221,30,583.161803
14.020221,19,583.443571
13.232404,15,583.669534
13.011277,15,583.892153
23.884576,30,584.337769
24.286266,30,584.776714
15.396121,18,585.044299
25.719123,30,585.487128
25.743069,30,585.92868
27.014929,30,586.371077
22.618303,30,586.815673
25.877335,30,587.250193
20.413509,25,587.617339
27.210669,30,588.049781
12.47868,14,588.253368
26.475916,30,588.693677
8.298236,10,588.841616
27.008939,30,589.275409
6.619059,8,589.394071
20.726186,24,589.741948
10.578463,13,589.931062
26.250574,30,590.365187
26.029736,30,590.802243
2.085968,3,590.847274
8.396241,10,590.993882
26.217108,30,591.427943
20.579625,23,591.760195
27.317422,30,592.198188
24.477502,30,592.638736
19.844324,26,593.015523
18.128955,21,593.320317
25.585613,30,593.753362
21.446445,24,594.105465
16.847651,19,594.38541
11.467894,14,594.590873
23.599083,29,595.016809
7.298702,9,595.149519
27.496997,30,595.589346
23.383412,30,596.025849
26.251528,30,596.465815
25.359354,30,596.900821
11.15249,13,597.091703
7.785756,10,597.239686
25.176012,30,597.672549
15.652932,21,597.978419
15.368666,20,598.272364
6.932044,9,598.405758
5.032176,7,598.509366
25.582875,30,598.943613
24.918085,30,599.373315
18.429576,21,599.679734
1.913001,3,599.727495
24.552461,30,600.168649
24.651693,30,600.599004
14.801577,19,600.878343
26.610654,30,601.31717
13.853085,19,601.597234
27.750868,30,602.030213
12.630107,16,602.263485
6.799999,9,602.397554
9.812028,11,602.55757
11.384544,15,602.78105
18.314079,22,603.10171
24.685782,30,603.539156
27.164197,30,603.969624
23.83135,30,604.401083
9.497432,11,604.562805
25.378519,30,605.006218
25.528782,30,605.450005
22.161901,29,605.880557
27.097782,30,606.326509
10.285162,13,606.521529
26.896152,30,606.966998
17.378532,22,607.296703
26.796081,30,607.739925
25.285494,30,608.182533
24.429403,30,608.62455
24.783123,30,609.067632
23.051124,30,609.513038
25.751078,30,609.956678
23.910707,30,610.397002
26.867761,30,610.84271
22.064009,23,611.183563
22.664391,27,611.579591
23.152156,30,612.016024
26.576978,30,612.461735
26.784378,30,612.899527
12.364395,14,613.108524
24.896823,30,613.548836
27.195132,30,613.98931
26.784415,30,614.430574
22.498773,30,614.876297
10.100003,14,615.084785
25.017974,30,615.527225
25.482226,30,615.969159
23.519291,30,616.404251
26.015425,30,616.844095
24.25292,30,617.292211
28.042987,30,617.736656
2.714487,4,617.798653
24.820221,30,618.240322
19.285742,22,618.563944
24.445988,30,619.008839
20.368126,28,619.425017
19.511072,23,619.767782
1.279667,2,619.799701
2.017909,3,619.847831
5.698544,7,619.95271
18.118096,24,620.307443
23.2333,30,620.748415
25.046211,30,621.18697
7.853548,10,621.337014
1.764354,3,621.384351
28.243657,30,621.825706
27.674387,30,622.266834
23.352932,30,622.710582
22.283762,30,623.149927
27.010477,30,623.597704
17.544611,20,623.896948
26.293366,30,624.341352
22.485501,30,624.789759
25.075942,30,625.233692
16.185456,20,625.530814
4.913112,6,625.622868
20.430522,23,625.965562
25.617507,30,626.406401
22.952061,30,626.846723
23.997335,30,627.291627
7.350541,9,627.428624
22.283293,30,627.876256
26.402663,30,628.324122
22.818815,30,628.762408
6.783298,9,628.896107
16.198386,19,629.178853
4.580849,6,629.269685
24.529774,30,629.710322
23.818653,30,630.145499
25.796391,30,630.585706
28.778685,30,631.02961
1.881819,3,631.077257
26.610711,30,631.523733
19.065716,21,631.833992
25.983818,30,632.279943
11.681009,14,632.486053
22.867194,30,632.921186
23.518087,30,633.357647
24.485943,30,633.802372
4.099688,6,633.896263
23.486583,30,634.338936
23.785535,30,634.785009
25.01188,30,635.22182
26.58534,30,635.665237
9.434717,12,635.843794
13.810459,16,636.08197
23.650878,30,636.525299
25.184213,30,636.971397
25.21975,30,637.416967
25.384701,30,637.855387
26.943931,30,638.293384
12.749455,15,638.517518
19.643201,22,638.838439
24.698269,30,639.275418
27.496549,30,639.712016
3.74598,5,639.786602
12.277762,14,639.991068
26.317119,30,640.431008
19.08465,24,640.780514
3.897343,5,640.856623
26.163846,30,641.293648
26.775699,30,641.72759
26.178142,30,642.162938
11.552622,14,642.368417
26.614661,30,642.807681
22.785936,30,643.239126
21.520221,30,643.675123
23.668936,30,644.108999
5.73219,8,644.229102
15.73067,18,644.494706
23.498434,30,644.927075
26.896121,30,645.364434
26.573825,30,645.80217
24.751107,30,646.23404
25.463999,30,646.670498
13.583246,16,646.9041
24.483474,30,647.339189
17.728862,21,647.643322
24.185031,30,648.080907
26.642207,30,648.517738
24.751017,30,648.959228
23.719126,30,649.393749
26.611738,30,649.831502
20.285593,25,650.199307
23.217285,30,650.63026
23.683777,30,651.072061
23.516405,30,651.501945
27.628631,30,651.936655
10.352073,12,652.114786
26.018795,30,652.558712
24.268095,30,652.993783
26.185313,30,653.425807
28.64346,30,653.865905
10.195945,12,654.041605
12.845487,14,654.246717
28.395653,30,654.684907
15.578684,18,654.947623
9.153077,12,655.124451
23.930897,30,655.561038
26.610971,30,655.995498
10.248088,13,656.187018
22.967017,30,656.615049
19.950419,27,657.003645
25.453085,30,657.438002
23.450377,30,657.877292
7.848956,10,658.024742
27.049933,30,658.461583
19.66376,23,658.79876
24.979665,30,659.235862
25.864507,30,659.673181
11.644528,14,659.877901
15.878836,18,660.137253
9.998551,12,660.312773
23.784694,30,660.751631
26.650538,30,661.189652
9.864394,13,661.380968
28.497037,30,661.818491
26.349938,30,662.253978
13.633074,15,662.473332
19.177394,24,662.821344
14.011714,16,663.055535
27.240766,30,663.493527
23.943581,30,663.934856
9.379161,11,664.097982
25.212923,30,664.532827
17.466373,21,664.844466
4.512363,6,664.934097
6.966667,9,665.067875
25.083493,30,665.505152
22.550679,30,665.949078
4.6302,6,666.038786
17.533493,22,666.364935
23.880253,26,666.742432
10.830198,12,666.921066
27.813213,30,667.356895
23.885581,30,667.798217
25.747557,30,668.242398
28.77511,30,668.675259
26.908591,30,669.11281
25.817654,30,669.553967
23.366087,30,669.992966
28.213687,30,670.407379
26.779119,30,670.81946
25.743011,30,671.231106
8.352418,11,671.382239
26.113771,30,671.790786
16.44753,19,672.053757
27.317714,30,672.465178
21.810271,25,672.812769
14.195273,16,673.03612
26.448022,30,673.448232
14.11547,17,673.681938
24.661842,30,674.093594
10.913937,13,674.273458
24.230131,30,674.685361
25.684698,30,675.094018
1.946334,3,675.139215
10.897337,12,675.306665
26.111283,30,675.717047
26.16142,30,676.128301
9.962218,12,676.295647
9.597673,11,676.448188
25.650523,30,676.864455
26.609276,30,677.271413
26.282179,30,677.685392
3.864005,5,677.755603
12.732187,15,677.963577
23.951265,30,678.373258
25.616681,30,678.781042
26.61772,30,679.197742
27.328311,30,679.608621
25.650627,30,680.024017
1.313463,2,680.053731
2.812841,4,680.110988
21.985072,30,680.523379
27.841085,30,680.933972
27.030335,30,681.344457
24.04481,29,681.739079
13.998108,17,681.9728
24.394672,29,682.36787
15.629987,18,682.618778
27.511091,30,683.031011
22.89961,27,683.402501
24.082517,30,683.814929
4.698546,6,683.899745
21.228135,25,684.24017
23.981255,30,684.659007
24.698941,29,685.054594
26.951569,30,685.46666
14.545501,16,685.686482
15.894986,18,685.932868
24.350532,30,686.343869
22.320221,30,686.749211
28.142369,30,687.16113
27.678143,30,687.571715
26.216623,30,687.981555
9.050096,11,688.133626
14.765953,17,688.368379
24.152932,30,688.786291
5.350581,7,688.882943
16.562605,21,689.173335
27.094284,30,689.58338
15.385804,19,689.841924
27.416916,30,690.251599
27.13238,30,690.6601
21.944713,26,691.018194
26.844405,30,691.431839
27.444151,30,691.846548
23.320221,30,692.257746
15.744099,17,692.491449
13.879779,16,692.713504
24.917027,30,693.128688
22.785599,30,693.541754
26.211176,30,693.956568
1.880129,3,694.00082
28.327188,30,694.411588
25.917749,30,694.825392
8.796715,10,694.966029
7.530198,9,695.092758
3.715102,5,695.16434
26.274819,30,695.583609
3.945532,5,695.660444
26.448518,30,696.09969
24.510887,30,696.542948
26.544077,30,696.983642
24.415281,28,697.400475
28.076191,30,697.84479
22.547785,30,698.285918
24.35129,27,698.688578
20.817441,28,699.101214
25.982636,30,699.54996
23.714719,30,699.991293
24.999123,30,700.432826
6.048796,8,700.553421
8.419824,10,700.703238
4.763085,6,700.795551
24.751973,30,701.240612
26.377211,30,701.685297
28.527356,30,702.134262
24.214575,30,702.575837
27.348135,30,703.021851
28.395376,30,703.464192
5.930671,7,703.568864
15.477457,17,703.819753
27.875606,30,704.261566
17.99462,20,704.56189
16.398159,21,704.872339
6.666621,8,704.994556
12.552453,15,705.219949
27.47635,30,705.666275
25.152319,30,706.111197
27.181907,30,706.553246
28.313661,30,706.994157
1.067404,2,707.028081
27.676291,30,707.472208
26.01788,30,707.91284
11.818829,16,708.152992
27.344867,30,708.595994
19.560657,22,708.921096
15.278211,17,709.174609
22.762662,26,709.562131
25.450946,30,710.002544
23.518955,30,710.449947
15.416942,19,710.732283
28.110557,30,711.177044
24.116677,30,711.621984
26.366355,30,712.063628
20.667298,25,712.43812
15.111534,17,712.69157
26.927723,30,713.137511
27.457792,30,713.582134
10.820221,14,713.792523
25.244384,30,714.232533
27.317996,30,714.67699
26.860447,30,715.123388
27.775564,30,715.570883
19.150435,24,715.924766
25.841358,30,716.366459
12.580973,14,716.574536
23.045882,26,716.959069
22.367583,25,717.329978
25.385058,30,717.782875
27.081891,30,718.22587
26.084688,30,718.671556
26.318022,30,719.121071
24.280785,30,719.568926
11.219743,14,719.783164
27.064175,30,720.228341
23.052457,30,720.67307
6.886881,9,720.811505
26.61378,30,721.257474
14.65266,18,721.528953
27.709439,30,721.977881
26.884683,30,722.429623
7.529728,9,722.566051
14.46149,16,722.808441
25.650736,30,723.249194
9.186078,13,723.445924
28.143162,30,723.891469
25.109373,29,724.324148
29.343659,30,724.773482
26.352087,30,725.217815
5.414332,7,725.323013
5.515729,7,725.427418
25.997751,30,725.873612
22.276988,27,726.27478
26.512112,30,726.719414
20.126702,24,727.072201
27.406694,30,727.505971
13.735334,18,727.77338
2.013463,3,727.819301
17.844557,19,728.096237
26.767427,30,728.535338
16.130484,18,728.795391
28.364375,30,729.230373
22.752605,30,729.673149
24.73242,30,730.108439
27.284644,30,730.547447
26.708111,30,730.979887
26.3977,30,731.419465
15.934169,18,731.680191
27.929974,30,732.113449
3.74495,5,732.188068
28.741571,30,732.621223
19.782189,25,732.984376
27.984456,30,733.418724
9.59717,11,733.581766
24.767468,30,734.020725
14.145973,16,734.2552
28.296999,30,734.692488
22.709792,26,735.07001
25.643407,29,735.489729
25.719263,30,735.930996
23.930107,29,736.349017
26.697349,30,736.787356
12.70085,15,737.0116
25.263521,30,737.448503
3.846452,5,737.522622
26.118966,30,737.960223
2.917287,4,738.019939
11.598543,13,738.21515
25.081159,30,738.655006
13.81264,16,738.889439
27.281419,30,739.336987
10.143662,12,739.516302
22.394053,25,739.886075
11.67882,13,740.082607
4.81217,6,740.174454
27.067204,30,740.618691
1.118234,2,740.652914
28.241391,30,741.095161
19.084985,22,741.425575
27.744667,30,741.875138
11.578693,13,742.069242
27.644442,30,742.512444
22.8519,30,743.43985
8.365832,10,743.59011
17.863667,20,743.890128
5.700226,7,743.997826
28.097889,30,744.442432
5.711917,7,744.547193
25.497556,30,744.985491
12.219779,14,745.195855
26.083524,30,745.637727
25.65157,30,746.083012
24.664265,30,746.524589
26.444254,30,746.969784
12.982162,16,747.205723
1.848486,3,747.253134
28.23046,30,747.698213
27.810903,30,748.138139
11.919587,15,748.363742
19.85248,26,748.749311
16.097053,18,749.013573
25.318799,30,749.466837
24.68373,30,749.919986
21.485473,26,750.310426
11.966758,16,750.55022
24.018865,30,750.99482
7.45021,9,751.133695
7.363542,9,751.271391
3.746452,5,751.349397
23.709429,26,751.73351
22.277211,26,752.119787
9.480672,11,752.285997
27.27612,30,752.731451
28.110577,30,753.171859
28.510281,30,753.612046
21.441396,24,753.968052
4.517208,6,754.058966
15.718678,20,754.358671
10.543727,12,754.538522
27.085159,30,754.982543
27.616403,30,755.428454
11.197186,13,755.623705
22.861025,27,756.026981
13.58171,16,756.263272
27.927049,30,756.708702
26.711301,30,757.150641
25.693612,30,757.594364
6.59974,9,757.729539
27.575949,30,758.173553
24.394795,30,758.617176
26.01017,29,759.046394
24.666496,30,759.489742
22.650134,25,759.862076
6.546446,8,759.984807
28.69422,30,760.427509
26.284493,30,760.872678
25.884077,30,761.313563
27.54028,30,761.75507
27.727728,30,762.203849
21.394132,24,762.563682
26.741587,30,763.006305
7.648141,9,763.145669
11.898562,14,763.355047
9.214678,11,763.520815
25.951032,30,763.959681
26.385,30,764.400744
20.868861,28,764.820321
26.245747,30,765.268798
28.942683,30,765.713273
17.212763,19,765.993642
19.077422,21,766.306312
28.362074,30,766.747501
26.0421,30,767.196341
8.881452,12,767.375037
21.864618,27,767.780085
28.34602,30,768.226459
23.829485,30,768.671299
23.813696,30,769.11987
17.480702,20,769.417187
25.143134,28,769.831219
28.711328,30,770.275335
26.46201,30,770.718354
14.644544,16,770.958619
25.11655,30,771.404789
4.978388,6,771.49538
18.344017,21,771.808339
15.782282,18,772.078751
28.442631,30,772.529728
26.208136,30,772.970975
25.285803,30,773.417777
7.386207,10,773.56706
26.231015,30,774.015636
26.194852,30,774.455172
25.718853,30,774.90044
25.882761,30,775.344461
20.278884,24,775.702771
22.753555,30,776.144696
11.176599,13,776.339963
24.084973,30,776.782393
4.912179,6,776.875396
21.4622,27,777.275241
18.96134,21,777.590779
25.71737,30,778.035804
28.076436,30,778.479114
28.56626,30,778.920035
23.682718,30,779.360677
10.817602,12,779.542432
28.174572,30,779.985571
7.578845,9,780.118909
14.595689,17,780.370924
6.696244,8,780.491162
6.845045,8,780.613698
26.110938,30,781.052499
9.496709,11,781.217002
25.981481,30,781.65818
22.263152,29,782.086725
15.06245,17,782.339717
28.245321,30,782.78315
9.69638,11,782.949228
27.441501,30,783.392897
8.945054,10,783.541326
28.30967,30,783.986709
22.394991,24,784.340634
15.466907,18,784.610562
9.114356,11,784.774745
28.575537,30,785.217368
25.317846,30,785.661043
21.909966,24,786.014015
28.175531,30,786.460832
3.779203,5,786.538213
14.420221,18,786.807802
24.35148,30,787.245928
5.417208,7,787.353134
23.594711,26,787.734945
25.31713,30,788.183745
26.51792,30,788.625113
22.743451,25,788.994798
26.695416,30,789.438982
26.485803,30,789.88808
5.765176,8,790.009519
18.39455,21,790.320848
23.219599,30,790.764967
26.442963,30,791.210053
27.541848,30,791.656197
4.845512,6,791.747554
16.098824,18,792.015933
25.217836,30,792.462021
7.383874,9,792.599047
26.342203,30,793.04052
26.082673,30,793.485348
21.585929,26,793.873611
21.119127,27,794.277959
27.776497,30,794.723144
28.109814,30,795.170773
6.546446,8,795.292422
25.561828,30,795.736776
23.28298,30,796.179534
25.049352,30,796.624947
9.428911,11,796.789106
26.374039,30,797.237492
27.37488,30,797.685076
24.819114,30,798.125865
24.909469,30,798.574521
26.61703,30,799.022783
26.826171,30,799.470506
27.493097,30,799.91228
25.732653,30,800.360766
9.099016,11,800.526657
5.613112,7,800.630826
6.196761,8,800.753332
17.285796,22,801.088924
25.510641,30,801.535398
25.283245,30,801.977884
28.046389,30,802.420443
27.250375,30,802.867938
2.714573,4,802.930386
5.853502,8,803.055252
26.283786,30,803.497524
28.640764,30,803.942715
25.483451,30,804.384261
26.549998,30,804.828073
23.985599,30,805.262635
26.477516,30,805.705532
12.75178,15,805.931613
15.085945,19,806.215259
21.410494,24,806.570005
12.248857,14,806.778201
14.395916,16,807.019429
